Campanha_ID,Loja_ID,Nome,Canal,Investimento,Vendas Geradas,Data de Início,Data de Fim
1274,771,Clássica Campanha Inovação,TV,599.22,248,2020-06-25 16:58:58,2021-01-03 20:37:23
1275,533,Direta Impacto De Luxo,Email Marketing,560.03,0,2018-01-12 09:12:08,2018-05-28 19:59:24
1276,222,Alvo Promoção Retro,Google Ads,223.27,98,2015-08-10 11:02:31,2016-03-13 18:11:16
1277,961,Clássica Promoção Gourmet,TV,978.58,97,2019-09-29 22:10:09,2020-08-07 13:31:32
1278,933,Clássica Campanha Online,TV,341.42,0,2017-08-21 17:07:51,2018-02-26 14:11:30
1279,808,Conectada Promoção Fitness,Redes Sociais,969.85,0,2014-06-03 18:31:47,2014-08-01 04:50:29
1280,876,Conectada Campanha De Luxo,Redes Sociais,752.65,0,2018-07-08 00:33:30,2019-01-03 15:25:37
1281,345,Alvo Promoção Inovação,Google Ads,528.36,0,2016-04-28 16:29:29,2016-12-23 12:23:52
1282,945,Clássica Impacto Digital,TV,347.4,157,2018-02-02 23:12:43,2018-04-04 16:31:46
1283,669,Conectada Campanha Nacional,Redes Sociais,408.95,124,2021-01-26 21:07:51,2022-01-03 11:46:17
1284,780,Conectada Impacto Artística,Redes Sociais,600.07,0,2016-05-17 12:38:45,2016-08-29 17:08:59
1285,862,Direta Promoção De Luxo,Email Marketing,629.75,0,2014-07-09 12:03:59,2015-02-07 23:59:59
1286,603,Viral Campanha Online,Influenciadores,698.49,0,2020-03-08 05:23:42,2020-07-25 03:03:55
1287,730,Direta Promoção Tradicional,Email Marketing,408.67,0,2016-05-21 17:45:39,2016-08-10 04:19:00
1288,383,Viral Campanha Digital,Influenciadores,585.81,86,2019-11-24 08:46:23,2020-10-20 03:47:08
1289,932,Direta Campanha Retro,Email Marketing,743.68,97,2022-10-14 07:30:58,2023-01-19 16:03:01
1290,997,Direta Campanha Sustentável,Email Marketing,635.43,0,2017-01-28 05:03:43,2017-06-08 16:29:47
1291,538,Alvo Campanha Ecológica,Google Ads,440.1,145,2020-12-13 11:57:19,2021-09-19 22:24:38
1292,778,Direta Promoção Contemporânea,Email Marketing,998.53,0,2024-06-13 16:33:09,2024-12-13 13:10:53
1293,554,Direta Campanha Rural,Email Marketing,769.14,0,2017-01-10 22:10:11,2017-08-07 17:23:48
1294,234,Clássica Campanha Clássica,TV,772.57,62,2020-10-18 22:15:49,2021-05-12 06:52:32
1295,356,Direta Campanha Ecológica,Email Marketing,932.25,0,2024-10-09 03:51:12,2025-05-30 20:34:32
1296,590,Direta Promoção Local,Email Marketing,984.44,61,2017-01-14 01:44:35,2017-04-04 15:03:29
1297,202,Conectada Impacto De Luxo,Redes Sociais,923.18,47,2016-04-06 00:45:36,2017-03-25 10:56:13
1298,717,Conectada Promoção Familiar,Redes Sociais,680.36,149,2014-09-23 08:12:46,2015-02-08 10:36:08
1299,848,Direta Impacto Familiar,Email Marketing,428.46,139,2014-09-14 20:57:25,2015-05-08 16:39:54
1300,73,Clássica Promoção Sustentável,TV,414.21,94,2018-04-01 15:55:55,2019-01-29 13:20:36
1301,669,Alvo Promoção Urbana,Google Ads,455.98,0,2016-06-16 17:24:48,2016-07-05 03:35:15
1302,817,Conectada Campanha Clássica,Redes Sociais,767.03,36,2024-02-14 13:38:50,2025-02-03 05:31:00
1303,172,Clássica Campanha Global,TV,765.64,0,2017-08-04 20:20:18,2018-01-04 07:16:00
1304,571,Viral Impacto Inovação,Influenciadores,941.6,0,2018-01-14 05:11:31,2018-02-14 09:33:25
1305,151,Conectada Promoção Fitness,Redes Sociais,813.02,50,2018-03-12 08:16:08,2018-05-30 10:19:52
1306,236,Direta Impacto Clássica,Email Marketing,854.89,102,2015-09-07 14:02:57,2016-04-25 20:29:23
1307,572,Alvo Promoção Rural,Google Ads,295.82,0,2023-03-22 03:16:32,2023-09-20 22:46:45
1308,765,Conectada Campanha Artística,Redes Sociais,870.22,0,2016-04-20 12:02:05,2016-07-26 10:50:09
1309,49,Conectada Impacto Global,Redes Sociais,957.21,0,2017-11-05 14:25:37,2018-03-04 03:09:41
1310,252,Direta Impacto Fitness,Email Marketing,313.59,0,2024-05-28 09:01:33,2024-06-21 09:10:16
1311,934,Viral Campanha Desportiva,Influenciadores,911.86,53,2015-07-07 20:52:51,2016-05-31 14:00:23
1312,178,Conectada Campanha Online,Redes Sociais,940.5,84,2021-04-15 13:17:43,2022-03-23 06:19:44
1313,476,Viral Impacto De Luxo,Influenciadores,618.7,173,2016-04-16 23:47:07,2016-12-11 07:51:32
1314,483,Alvo Promoção Desportiva,Google Ads,829.04,119,2020-05-25 13:14:46,2020-11-21 13:24:07
1315,99,Alvo Campanha Clássica,Google Ads,219.27,301,2023-11-22 02:30:32,2024-05-29 09:52:50
1316,68,Alvo Promoção Ecológica,Google Ads,320.08,65,2017-09-21 05:29:11,2018-05-16 18:12:58
1317,61,Conectada Promoção Retro,Redes Sociais,322.63,141,2017-02-28 20:53:16,2017-08-30 04:31:42
1318,326,Direta Campanha Online,Email Marketing,975.02,0,2016-08-10 08:50:55,2017-06-11 13:07:05
1319,840,Conectada Impacto Tradicional,Redes Sociais,687.22,74,2020-05-14 23:12:54,2020-08-18 01:27:04
1320,853,Direta Promoção Tradicional,Email Marketing,674.6,0,2022-03-12 22:28:47,2022-06-29 22:05:25
1321,710,Conectada Impacto Fitness,Redes Sociais,846.86,0,2024-08-03 16:15:07,2025-03-26 07:29:21
1322,909,Alvo Promoção Global,Google Ads,455.41,0,2016-01-19 06:15:18,2016-05-30 21:52:15
1323,894,Viral Impacto Sustentável,Influenciadores,519.63,54,2017-05-31 21:22:22,2018-04-20 04:16:19
1324,910,Clássica Impacto Online,TV,234.48,0,2022-01-13 15:03:47,2022-03-28 11:45:51
1325,253,Alvo Impacto Cultural,Google Ads,922.26,25,2024-03-30 14:20:47,2025-02-18 00:54:56
1326,87,Clássica Campanha Inovação,TV,779.2,56,2022-02-10 07:52:03,2022-05-12 15:36:07
1327,959,Clássica Promoção Online,TV,472.66,23,2024-05-11 09:07:59,2025-01-20 02:08:24
1328,555,Conectada Promoção Gourmet,Redes Sociais,846.53,66,2017-05-13 16:44:18,2017-12-05 17:36:03
1329,611,Alvo Promoção Nacional,Google Ads,508.5,26,2021-11-28 12:36:02,2022-07-30 07:50:45
1330,187,Alvo Impacto Inovação,Google Ads,835.47,0,2019-05-14 06:43:17,2019-06-18 23:46:46
1331,999,Viral Campanha Desportiva,Influenciadores,384.8,16,2024-09-26 18:24:09,2025-03-27 13:50:01
1332,121,Direta Campanha Artística,Email Marketing,691.08,98,2018-02-18 13:22:41,2018-07-05 02:42:08
1333,275,Clássica Campanha Desportiva,TV,747.06,45,2019-12-31 14:32:17,2020-05-02 14:06:09
1334,229,Clássica Promoção Desportiva,TV,880.94,94,2019-03-23 03:57:22,2019-09-03 23:05:05
1335,335,Alvo Impacto Inovação,Google Ads,672.1,66,2019-03-18 21:17:46,2019-04-30 03:05:29
1336,568,Conectada Promoção Retro,Redes Sociais,805.58,0,2016-01-27 23:04:53,2017-01-04 02:59:19
1337,859,Viral Promoção De Luxo,Influenciadores,557.27,96,2020-05-24 08:57:17,2020-11-14 19:20:53
1338,738,Conectada Campanha Ecológica,Redes Sociais,353.53,186,2023-10-11 11:09:37,2024-05-27 11:04:06
1339,554,Clássica Impacto Gourmet,TV,746.61,0,2017-12-24 09:13:13,2018-11-29 18:56:28
1340,550,Alvo Promoção Urbana,Google Ads,615.58,0,2023-08-29 00:18:12,2024-03-03 07:27:45
1341,333,Alvo Promoção Retro,Google Ads,958.41,0,2017-12-21 04:19:28,2018-11-28 02:29:58
1342,273,Alvo Impacto Online,Google Ads,886.16,90,2023-12-27 04:43:35,2024-07-06 20:28:21
1343,877,Viral Promoção Fitness,Influenciadores,469.37,0,2024-09-13 10:40:25,2025-01-30 17:52:29
1344,177,Alvo Impacto Contemporânea,Google Ads,258.51,119,2021-04-21 20:59:08,2022-03-27 00:30:42
1345,715,Clássica Promoção De Luxo,TV,294.89,15,2015-12-30 12:40:19,2016-07-06 02:45:35
1346,282,Direta Promoção Urbana,Email Marketing,801.28,0,2016-01-27 01:36:43,2017-01-25 08:27:29
1347,68,Viral Promoção Contemporânea,Influenciadores,272.33,102,2021-05-05 23:37:23,2022-02-18 19:53:17
1348,190,Viral Impacto Vintage,Influenciadores,575.36,70,2014-09-30 11:30:33,2015-01-25 17:21:58
1349,9,Direta Impacto Digital,Email Marketing,705.03,72,2020-10-27 08:57:10,2021-09-10 16:16:34
1350,786,Alvo Impacto Artística,Google Ads,845.8,45,2018-06-23 05:57:13,2019-02-27 16:31:51
1351,845,Conectada Promoção Familiar,Redes Sociais,957.02,0,2017-05-10 11:30:11,2018-03-17 10:21:02
1352,259,Direta Impacto Tecnológica,Email Marketing,392.36,0,2024-12-30 09:15:12,2025-02-16 16:17:24
1353,16,Clássica Campanha Familiar,TV,342.07,231,2021-03-25 10:36:30,2021-09-11 03:15:00
1354,172,Clássica Impacto Ecológica,TV,273.64,0,2016-06-10 19:13:16,2016-08-20 13:23:24
1355,965,Alvo Campanha Clássica,Google Ads,877.76,90,2018-10-19 05:43:43,2019-02-17 08:19:23
1356,607,Viral Campanha Artística,Influenciadores,805.03,0,2021-08-06 08:25:49,2021-09-16 16:40:52
1357,248,Viral Promoção Online,Influenciadores,642.32,0,2024-10-12 06:18:43,2025-07-08 04:25:06
1358,238,Clássica Impacto Vintage,TV,235.91,18,2018-01-04 21:38:07,2018-07-22 10:00:14
1359,522,Viral Impacto Digital,Influenciadores,786.37,139,2019-08-30 13:49:57,2020-08-04 16:19:20
1360,658,Conectada Promoção Global,Redes Sociais,924.27,79,2018-01-16 09:05:12,2018-12-02 04:55:55
1361,961,Alvo Promoção De Luxo,Google Ads,438.92,46,2015-02-01 11:45:37,2016-01-19 03:08:27
1362,839,Clássica Campanha Online,TV,794.97,0,2021-03-18 02:04:46,2021-06-06 06:11:13
1363,758,Alvo Campanha Cultural,Google Ads,286.15,68,2014-04-02 20:27:47,2015-03-14 04:34:18
1364,388,Alvo Campanha Contemporânea,Google Ads,694.29,24,2014-04-04 03:44:53,2015-02-11 11:04:26
1365,769,Conectada Campanha Gourmet,Redes Sociais,487.11,138,2015-04-09 00:26:19,2015-11-18 09:18:17
1366,489,Clássica Campanha Online,TV,795.88,106,2024-08-10 02:51:33,2025-06-10 04:16:34
1367,518,Conectada Promoção Cultural,Redes Sociais,269.27,1,2015-05-08 20:09:40,2015-11-17 09:07:31
1368,429,Clássica Impacto Gourmet,TV,768.82,0,2020-04-16 21:53:06,2020-09-21 07:13:40
1369,129,Viral Campanha Cultural,Influenciadores,429.67,30,2020-05-27 09:46:02,2020-10-29 21:08:08
1370,993,Clássica Campanha Gourmet,TV,490.64,0,2022-07-23 10:13:03,2022-08-28 23:49:43
1371,22,Clássica Impacto Local,TV,415.09,170,2022-09-03 10:22:31,2023-07-02 00:23:45
1372,434,Viral Campanha Fitness,Influenciadores,519.12,234,2019-11-08 11:56:37,2020-10-20 17:51:42
1373,517,Conectada Promoção Contemporânea,Redes Sociais,695.65,104,2020-06-23 14:23:47,2020-12-16 19:10:29
1374,71,Alvo Campanha Urbana,Google Ads,642.98,0,2015-08-30 15:10:06,2015-11-24 08:33:14
1375,901,Alvo Campanha Desportiva,Google Ads,697.46,0,2020-09-25 06:35:04,2021-01-09 22:14:13
1376,732,Clássica Campanha Tecnológica,TV,249.68,57,2023-05-25 14:06:21,2023-09-24 20:25:27
1377,979,Clássica Campanha Global,TV,968.16,0,2021-10-20 17:17:54,2022-02-21 13:16:00
1378,988,Alvo Campanha Fitness,Google Ads,750.88,0,2021-09-09 08:37:36,2021-10-30 06:02:59
1379,863,Viral Promoção Cultural,Influenciadores,314.04,0,2020-09-27 20:16:37,2021-01-18 18:36:05
1380,5,Clássica Impacto Contemporânea,TV,330.64,0,2016-09-12 22:56:46,2016-11-25 11:15:17
1381,639,Alvo Impacto Tecnológica,Google Ads,337.72,79,2018-06-25 11:21:33,2019-05-29 17:51:43
1382,358,Clássica Impacto Local,TV,399.59,111,2020-02-14 16:23:09,2020-11-15 12:14:38
1383,479,Alvo Campanha Ecológica,Google Ads,326.41,0,2023-01-05 16:51:14,2023-09-27 08:32:14
1384,684,Conectada Impacto Cultural,Redes Sociais,583.19,118,2015-03-19 10:48:48,2016-02-10 21:18:56
1385,926,Conectada Impacto Artística,Redes Sociais,236.39,0,2016-08-20 05:14:15,2017-02-14 06:05:54
1386,837,Clássica Promoção De Luxo,TV,306.18,94,2014-04-15 21:43:55,2015-04-10 20:25:06
1387,162,Conectada Impacto Digital,Redes Sociais,373.24,71,2019-11-17 20:04:23,2020-05-22 06:39:42
1388,107,Direta Campanha Digital,Email Marketing,323.97,0,2024-02-02 17:34:29,2024-02-22 14:48:44
1389,168,Direta Campanha Vintage,Email Marketing,863.89,0,2017-05-24 11:29:34,2017-07-22 23:27:00
1390,130,Clássica Promoção De Luxo,TV,666.73,0,2014-01-10 04:30:34,2014-09-29 09:37:08
1391,150,Clássica Campanha Tradicional,TV,501.88,0,2015-01-31 08:00:21,2015-04-19 23:50:08
1392,779,Conectada Campanha Clássica,Redes Sociais,438.69,0,2015-10-26 16:06:54,2016-05-29 04:31:35
1393,544,Clássica Promoção Digital,TV,505.44,0,2015-11-15 23:58:40,2015-12-29 11:20:29
1394,607,Viral Impacto Artística,Influenciadores,914.96,0,2014-07-04 10:05:04,2015-03-25 07:08:31
1395,367,Direta Promoção Familiar,Email Marketing,837.38,26,2023-12-02 01:37:47,2024-11-08 21:21:45
1396,997,Clássica Impacto Urbana,TV,580.54,95,2023-12-10 03:56:22,2024-10-29 01:05:17
1397,812,Alvo Campanha Gourmet,Google Ads,804.97,0,2018-05-30 08:58:02,2018-09-11 07:35:01
1398,85,Alvo Impacto Desportiva,Google Ads,683.26,5,2024-06-04 16:52:57,2024-10-28 14:08:43
1399,793,Conectada Impacto Desportiva,Redes Sociais,689.49,0,2022-04-08 01:39:09,2022-07-17 01:05:22
1400,962,Viral Promoção Urbana,Influenciadores,633.7,3,2016-02-08 10:10:58,2016-11-10 03:52:09
1401,803,Direta Campanha Local,Email Marketing,691.78,113,2015-01-15 12:08:46,2015-12-24 00:25:02
1402,560,Clássica Promoção Gourmet,TV,992.79,0,2021-11-25 08:44:53,2022-03-04 22:29:58
1403,572,Conectada Promoção Desportiva,Redes Sociais,646.09,0,2015-10-03 20:38:51,2015-12-03 03:11:27
1404,992,Alvo Promoção Urbana,Google Ads,247.83,76,2019-10-04 02:17:22,2020-07-22 04:00:19
1405,455,Viral Impacto Local,Influenciadores,881.88,174,2024-04-07 12:23:44,2024-12-22 04:20:06
1406,179,Clássica Impacto Clássica,TV,959.96,6,2021-05-28 13:06:16,2022-01-27 02:55:11
1407,347,Viral Promoção Clássica,Influenciadores,751.71,89,2023-08-18 10:20:57,2024-07-04 13:45:13
1408,698,Direta Promoção Clássica,Email Marketing,586.74,74,2018-02-28 02:40:39,2018-12-13 15:29:03
1409,633,Viral Campanha Tecnológica,Influenciadores,400.37,88,2024-06-12 00:05:41,2025-06-07 18:54:33
1410,406,Conectada Impacto Cultural,Redes Sociais,613.44,300,2021-12-04 16:48:08,2022-11-10 01:58:58
1411,63,Direta Impacto Vintage,Email Marketing,788.34,54,2021-06-08 06:34:47,2022-02-02 18:36:34
1412,722,Direta Promoção Online,Email Marketing,871.14,0,2023-06-27 04:15:58,2023-11-07 04:35:39
1413,516,Direta Campanha Urbana,Email Marketing,244.92,0,2023-03-19 14:37:21,2024-01-13 23:22:20
1414,465,Conectada Impacto Vintage,Redes Sociais,565.55,0,2017-03-23 18:25:26,2017-09-29 07:58:59
1415,998,Viral Campanha Gourmet,Influenciadores,411.8,103,2014-08-19 00:58:43,2014-12-14 03:41:05
1416,972,Alvo Promoção Rural,Google Ads,406.21,148,2018-09-21 09:34:30,2019-05-03 23:40:27
1417,387,Viral Campanha Local,Influenciadores,505.92,0,2022-10-17 20:49:48,2023-01-13 17:13:37
1418,863,Clássica Campanha Retro,TV,777.55,250,2015-01-10 23:17:52,2015-10-26 10:13:53
1419,914,Viral Promoção Online,Influenciadores,869.54,72,2019-08-28 07:59:24,2020-07-03 23:26:18
1420,305,Viral Impacto Vintage,Influenciadores,495.26,124,2015-03-24 16:18:05,2016-02-06 14:28:32
1421,149,Direta Campanha Tradicional,Email Marketing,366.78,0,2021-07-01 19:07:24,2021-10-31 10:46:16
1422,424,Clássica Promoção Contemporânea,TV,587.11,85,2021-07-17 15:22:28,2022-02-03 02:05:52
1423,986,Viral Promoção De Luxo,Influenciadores,938.24,0,2022-04-28 23:49:16,2023-03-20 06:44:13
1424,636,Clássica Impacto Artística,TV,217.48,228,2022-10-13 06:48:44,2023-06-01 02:57:16
1425,908,Alvo Impacto Tradicional,Google Ads,663.93,0,2024-01-14 22:22:24,2024-03-06 20:54:38
1426,959,Viral Campanha Familiar,Influenciadores,543.81,0,2018-06-06 12:23:06,2018-09-10 18:44:48
1427,854,Direta Impacto De Luxo,Email Marketing,483.38,0,2018-11-15 07:05:13,2019-01-12 03:47:49
1428,147,Viral Impacto Nacional,Influenciadores,559.54,0,2023-07-27 00:06:03,2024-03-27 03:47:05
1429,622,Alvo Campanha Gourmet,Google Ads,614.06,0,2015-04-09 03:50:20,2015-08-20 05:32:14
1430,473,Viral Campanha Clássica,Influenciadores,806.34,0,2015-05-31 07:15:50,2016-01-21 03:54:33
1431,286,Alvo Promoção Online,Google Ads,975.54,49,2022-11-01 04:13:50,2023-02-07 23:13:03
1432,718,Conectada Impacto Familiar,Redes Sociais,570.57,147,2017-12-29 22:23:22,2018-06-03 12:14:02
1433,509,Direta Campanha Gourmet,Email Marketing,538.87,75,2022-09-17 12:54:08,2023-06-24 12:17:56
1434,109,Direta Promoção Online,Email Marketing,860.73,146,2017-01-01 11:14:41,2017-04-27 06:53:55
1435,729,Alvo Promoção Urbana,Google Ads,474.74,0,2024-10-17 15:36:17,2025-06-24 02:56:50
1436,174,Direta Campanha Online,Email Marketing,732.61,197,2023-02-18 08:10:07,2024-01-07 03:30:33
1437,892,Viral Promoção Inovação,Influenciadores,426.85,0,2023-05-16 07:37:47,2023-07-21 09:31:27
1438,670,Alvo Promoção Local,Google Ads,421.44,0,2023-04-24 19:19:06,2023-05-12 12:41:19
1439,32,Alvo Impacto Digital,Google Ads,969.98,99,2021-12-10 18:04:47,2022-09-16 12:45:37
1440,489,Viral Campanha Vintage,Influenciadores,300.82,60,2015-07-17 04:20:33,2015-11-08 09:08:30
1441,229,Alvo Promoção Retro,Google Ads,790.98,138,2015-06-23 20:54:21,2016-01-01 13:53:44
1442,364,Direta Campanha Artística,Email Marketing,641.62,162,2019-01-16 12:06:15,2019-11-01 23:11:59
1443,624,Clássica Campanha Digital,TV,591.95,0,2021-04-08 18:23:51,2021-07-16 14:03:42
1444,469,Conectada Promoção Inovação,Redes Sociais,714.09,0,2022-06-26 17:17:44,2023-04-26 11:50:54
1445,610,Direta Campanha Clássica,Email Marketing,600.94,0,2016-01-11 18:46:59,2016-09-11 12:48:56
1446,52,Alvo Impacto Cultural,Google Ads,528.17,0,2022-08-14 08:03:00,2022-09-19 15:03:01
1447,698,Clássica Promoção Global,TV,443.64,0,2024-04-14 08:40:13,2024-04-30 05:12:32
1448,719,Conectada Impacto Urbana,Redes Sociais,430.17,0,2021-02-26 05:48:00,2021-04-24 11:28:12
1449,589,Direta Campanha Contemporânea,Email Marketing,711.95,101,2020-07-01 18:21:41,2021-03-07 15:29:22
1450,924,Alvo Impacto Online,Google Ads,517.83,99,2014-07-25 02:28:08,2015-03-31 11:56:33
1451,115,Clássica Promoção Tradicional,TV,439.77,79,2024-01-25 04:32:33,2024-04-01 05:31:56
1452,767,Direta Impacto De Luxo,Email Marketing,697.67,0,2016-11-09 10:00:39,2017-01-19 17:29:36
1453,977,Clássica Campanha Tradicional,TV,219.82,0,2024-02-03 15:19:23,2024-06-20 12:12:24
1454,695,Direta Impacto Online,Email Marketing,958.26,0,2015-01-02 22:55:19,2015-02-05 18:05:04
1455,445,Alvo Promoção Nacional,Google Ads,530.43,0,2016-04-24 16:22:05,2016-07-31 19:37:35
1456,284,Conectada Promoção Clássica,Redes Sociais,312.87,0,2016-10-21 16:40:53,2016-12-01 11:59:41
1457,777,Conectada Campanha Global,Redes Sociais,766.94,76,2015-04-19 14:18:53,2015-12-14 00:15:23
1458,473,Viral Impacto Global,Influenciadores,261.1,0,2015-08-21 20:20:21,2015-11-30 20:33:12
1459,850,Conectada Promoção Rural,Redes Sociais,698.83,44,2017-09-25 16:42:05,2017-11-11 07:41:35
1460,282,Direta Promoção Urbana,Email Marketing,307.63,0,2015-05-08 22:47:07,2015-07-17 04:13:45
1461,821,Clássica Impacto Sustentável,TV,398.59,32,2021-06-04 04:04:34,2022-01-10 02:33:40
1462,86,Direta Promoção Tecnológica,Email Marketing,399.41,64,2023-08-15 01:03:38,2024-05-03 04:46:14
1463,895,Clássica Campanha Local,TV,950.24,80,2019-10-21 07:58:31,2020-04-20 05:35:24
1464,437,Direta Promoção Global,Email Marketing,654.32,0,2017-08-14 17:53:08,2017-11-21 01:04:39
1465,690,Conectada Impacto Digital,Redes Sociais,894.91,37,2022-04-01 23:46:20,2022-06-20 16:14:14
1466,955,Viral Impacto Clássica,Influenciadores,587.16,0,2021-03-14 05:00:24,2021-09-02 13:10:32
1467,111,Clássica Promoção Fitness,TV,901.95,0,2020-08-15 05:30:17,2020-09-02 17:06:03
1468,925,Clássica Campanha Contemporânea,TV,715.15,80,2017-04-01 00:48:57,2018-03-10 19:10:04
1469,79,Alvo Impacto Rural,Google Ads,961.64,0,2017-11-05 12:30:05,2017-11-30 11:05:03
1470,305,Conectada Impacto Nacional,Redes Sociais,938.52,55,2016-04-27 21:00:39,2017-03-04 18:58:04
1471,985,Clássica Impacto Familiar,TV,248.63,0,2014-10-27 10:52:55,2014-12-26 19:22:49
1472,668,Viral Impacto Local,Influenciadores,371.74,0,2014-05-06 20:50:47,2014-06-29 04:41:42
1473,137,Direta Impacto Contemporânea,Email Marketing,914.87,0,2023-02-08 20:48:55,2023-04-17 21:06:02
1474,416,Viral Promoção Inovação,Influenciadores,972.94,0,2022-02-18 08:34:32,2022-03-31 17:58:43
1475,695,Direta Campanha Inovação,Email Marketing,962.59,69,2020-08-06 13:41:47,2021-07-09 21:45:14
1476,433,Clássica Campanha Digital,TV,833.18,68,2016-02-01 15:20:42,2016-10-04 16:05:18
1477,654,Clássica Promoção Gourmet,TV,983.84,0,2014-01-25 03:10:58,2014-06-26 19:45:47
1478,127,Viral Promoção Vintage,Influenciadores,532.95,0,2015-01-13 17:04:48,2015-02-17 03:30:59
1479,273,Direta Campanha Clássica,Email Marketing,429.37,59,2021-08-20 14:46:58,2021-12-17 00:00:17
1480,384,Viral Promoção Tecnológica,Influenciadores,454.22,0,2017-03-18 17:15:35,2017-06-03 05:02:58
1481,371,Clássica Impacto Artística,TV,510.42,101,2016-11-30 13:11:48,2017-05-18 03:43:46
1482,509,Alvo Campanha Artística,Google Ads,282.2,0,2024-07-16 16:13:45,2024-08-28 01:22:56
1483,746,Clássica Campanha Ecológica,TV,550.17,0,2019-10-28 01:22:22,2020-06-12 02:00:37
1484,276,Conectada Promoção Local,Redes Sociais,835.62,98,2024-06-23 06:22:17,2024-11-30 14:51:23
1485,228,Viral Campanha Online,Influenciadores,994.63,82,2020-01-02 03:17:40,2020-11-16 06:06:09
1486,430,Conectada Campanha Tecnológica,Redes Sociais,903.08,0,2024-12-21 21:09:36,2025-12-03 12:46:28
